0.22,34.41,thanks
3.59,27.33,guru
3.74,27.01,guru
4.65,26.81,guru
5.75,26.8,guru
5.59,26.58,guru
5.66,26.47,guru
5.77,26.51,guru
5.9,26.46,guru
5.87,26.45,guru
5.89,26.68,guru
5.66,26.66,guru
6.83,28.21,guru
7.54,30.28,guru
2.68,29.26,guru
1.99,28.52,guru
5.65,28.32,guru
2.06,27.61,guru
4.29,29.03,guru
3.47,28.88,guru
2.63,27.58,guru
2.49,27.06,guru
0.99,24.7,guru
1.1,25.23,guru
4.45,25.25,guru
2.72,25.81,guru
3.52,26.95,guru
7.03,30.96,guru
3.99,29.47,guru
2.48,29.04,guru
1.68,29.61,guru
0.8,29.49,guru
1.57,27.59,guru
2.71,26.73,guru
1.86,26.77,guru
2.11,26.96,guru
2.75,27.33,guru
4.54,28.54,guru
2.61,30.11,guru
1.69,30.27,guru
1.53,29.85,guru
1.57,29.61,guru
2.17,29.2,guru
2.36,28.54,guru
2.49,28.16,guru
2.6,27.91,guru
3.14,28.03,guru
3.24,27.99,guru
4.01,28.5,guru
4.11,28.68,guru
2.32,28.62,guru
2.34,28.79,guru
2.96,28.77,guru
2.7,28.73,guru
2.53,28.95,guru
2.39,29.11,guru
2.43,28.56,guru
2.64,28.22,guru
2.47,27.81,guru
1.46,27.72,guru
2.2,27.65,guru
6.64,28.41,guru
4.1,29.05,guru
2.84,27.83,guru
2.22,29.46,guru
1.98,35.46,guru
4.78,56.48,water
7.64,52.79,water
6.47,42.33,water
10.79,55.04,water
13.85,52.43,water
13.48,51.27,water
7.09,51.05,water
12.91,50.47,water
15.67,35.39,water
7.0,37.89,water
7.37,38.1,water
18.19,44.25,water
12.82,51.37,water
10.84,55.96,water
16.71,58.94,water
5.63,61.22,water
3.89,62.97,water
2.65,59.3,water
10.73,58.7,water
2.13,59.33,water
0.37,53.44,water
0.27,62.78,water
0.95,61.94,water
2.44,60.06,water
1.69,58.8,water
3.26,56.61,water
5.97,54.67,water
6.47,56.25,water
8.69,56.09,water
4.95,59.26,water
1.29,59.32,water
3.12,57.11,water
1.96,60.49,water
3.06,63.15,water
2.23,62.13,water
0.7,61.86,water
0.25,62.5,water
0.3,61.68,water
0.12,61.16,water
0.17,55.49,water
2.78,59.25,water
2.16,41.31,water
1.59,42.48,water
2.36,44.64,water
0.55,44.65,water
0.37,46.26,water
0.92,48.85,water
0.3,50.29,water
2.31,57.77,water
2.27,59.34,water
0.52,55.51,water
0.27,54.34,water
0.37,49.47,water
0.32,53.35,water
0.17,53.65,water
0.28,51.77,water
0.62,50.3,water
4.89,45.7,water
7.21,48.78,water
12.34,49.7,water
14.21,52.51,water
1.42,45.5,water
0.93,50.18,water
0.99,50.83,water
3.55,50.0,water
2.08,42.18,water
9.74,51.77,water
8.37,52.23,water
6.94,51.8,water
6.74,55.29,water
5.58,55.28,water
5.29,53.96,water
4.96,54.33,water
5.21,54.17,water
5.92,55.54,water
11.97,51.68,water
11.94,51.75,water
6.85,53.39,water
2.61,54.61,water
1.34,54.68,water
0.51,54.05,water
0.94,53.6,water
0.15,55.09,water
1.53,55.36,water
3.7,55.15,water
3.79,57.72,water
2.48,57.47,water
1.39,56.65,water
0.99,56.52,water
0.78,55.93,water
0.91,55.83,water
1.09,61.25,water
1.3,61.62,water
0.8,60.64,water
0.44,60.21,water
0.63,58.21,water
0.39,56.0,water
6.59,53.52,water
5.1,54.21,water
0.24,54.55,water
0.66,52.63,water
0.5,52.66,water
1.82,54.0,water
1.87,52.76,water
1.42,55.97,water
1.44,55.41,water
3.4,55.54,water
3.78,57.1,water
4.0,58.21,water
3.91,57.72,water
7.55,55.53,water
7.76,53.88,water
7.26,52.84,water
11.43,51.22,water
17.16,49.04,water
16.8,48.44,water
17.82,35.74,water
2.14,41.84,water
4.86,54.11,water
4.53,49.31,water
12.82,52.04,water
17.05,51.79,water
18.17,51.56,water
15.75,51.87,water
12.99,52.66,water
10.8,52.73,water
16.24,52.48,water
14.9,52.4,water
12.58,52.01,water
13.15,50.62,water
15.99,54.43,water
10.66,55.11,water
8.5,54.21,water
8.2,53.47,water
8.62,53.59,water
8.94,55.74,water
8.66,56.66,water
9.28,56.56,water
9.87,56.65,water
13.99,53.8,water
12.58,53.59,water
14.38,53.25,water
13.52,51.17,water
12.76,51.1,water
12.26,51.15,water
11.95,52.45,water
23.88,54.81,water
20.93,53.78,water
16.94,54.69,water
13.32,52.38,water
7.49,54.93,water
0.85,55.09,water
1.33,54.4,water
1.41,54.71,water
1.49,53.85,water
1.91,53.71,water
7.22,19.59,water
4.97,21.28,water
3.73,26.54,water
3.39,40.72,water
8.06,55.08,water
5.3,52.97,water
3.53,53.21,water
3.85,53.69,water
12.29,53.25,water
11.66,53.43,water
10.92,54.56,water
21.35,51.46,water
5.36,51.31,water
10.75,52.03,water
0.63,54.21,water
0.32,53.0,water
0.59,51.71,water
0.74,49.3,water
2.07,49.48,water
3.82,48.77,water
5.1,48.54,water
6.81,48.93,water
8.54,48.59,water
11.44,53.81,water
13.89,55.23,water
13.7,56.14,water
12.96,55.82,water
29.12,67.01,water
22.26,56.76,water
23.93,53.41,water
22.26,54.88,water
22.41,58.24,water
24.77,58.44,water
22.33,51.32,water
18.82,56.4,water
18.46,56.91,water
17.63,54.05,water
16.85,57.2,water
16.88,58.51,water
19.1,58.79,water
17.97,58.19,water
16.59,57.25,water
16.23,57.43,water
14.87,57.56,water
15.21,57.73,water
8.26,57.09,okay
9.09,55.11,okay
10.88,54.28,okay
6.73,53.33,okay
12.9,53.32,okay
11.31,53.25,okay
9.92,52.76,okay
10.53,52.61,okay
11.11,52.95,okay
9.45,53.06,okay
6.91,53.02,okay
10.38,52.27,okay
9.68,50.29,okay
8.78,50.61,okay
7.68,49.53,okay
5.48,42.15,okay
3.48,52.54,okay
0.34,52.28,okay
2.34,47.22,okay
2.56,39.9,okay
8.64,48.11,okay
11.15,51.98,okay
13.24,52.67,okay
13.06,51.92,okay
10.15,51.6,okay
4.2,52.14,okay
9.49,50.93,okay
11.07,50.99,okay
11.53,50.34,okay
12.57,50.38,okay
12.71,47.99,okay
10.29,50.85,okay
9.22,48.48,okay
11.59,50.23,okay
11.11,48.45,okay
8.9,49.03,okay
6.16,48.28,okay
9.15,48.03,okay
10.81,47.84,okay
10.68,47.9,okay
10.55,49.01,okay
10.56,49.73,okay
7.52,50.19,okay
8.5,49.36,okay
9.64,49.53,okay
9.66,49.31,okay
10.6,49.63,okay
10.57,50.48,okay
9.42,51.09,okay
10.52,52.52,okay
10.11,53.09,okay
9.25,51.91,okay
9.37,49.53,okay
8.3,47.11,okay
12.47,47.85,okay
12.36,48.2,okay
11.05,48.4,okay
10.26,50.45,okay
11.73,52.29,okay
11.79,54.02,okay
11.14,52.67,okay
10.61,52.0,okay
11.8,53.7,okay
11.15,52.85,okay
10.65,52.2,okay
10.64,51.96,okay
9.44,50.54,okay
8.58,51.32,okay
7.92,51.99,okay
9.93,51.7,okay
9.05,49.51,okay
1.01,47.65,okay
2.8,47.69,okay
3.37,46.3,okay
3.15,48.11,okay
4.0,47.47,okay
6.94,46.8,okay
8.05,48.42,okay
6.12,48.89,okay
7.13,46.28,okay
2.49,46.63,okay
3.07,46.33,okay
5.87,46.66,okay
6.32,45.96,okay
7.08,46.73,okay
10.09,46.43,okay
13.15,46.32,okay
14.51,47.9,okay
14.66,49.73,okay
13.47,47.04,okay
11.64,47.82,okay
8.48,48.75,okay
7.03,48.48,okay
7.07,49.27,okay
8.06,50.65,okay
6.51,49.5,okay
6.79,48.02,okay
4.89,53.24,okay
5.14,53.18,okay
8.76,51.16,okay
10.81,49.13,okay
12.59,47.86,okay
13.09,49.36,okay
13.57,50.66,okay
11.75,50.55,okay
10.97,49.35,okay
10.89,49.04,okay
11.16,48.92,okay
10.37,48.42,okay
10.43,47.32,okay
10.19,48.23,okay
12.89,49.76,okay
8.98,49.94,okay
5.76,48.57,okay
0.63,48.05,okay
2.56,46.38,okay
3.4,46.53,okay
4.81,47.49,okay
6.52,48.4,okay
8.52,48.55,okay
9.88,49.14,okay
14.76,47.95,okay
9.12,55.47,okay
6.71,58.46,okay
8.32,47.74,okay
4.13,47.91,okay
5.12,50.93,okay
6.86,49.01,okay
7.23,47.02,okay
1.17,46.87,okay
0.82,47.96,okay
1.32,46.18,okay
1.17,44.11,okay
0.86,43.39,okay
1.28,43.8,okay
1.7,43.59,okay
0.99,47.06,okay
0.43,47.62,okay
0.95,46.56,okay
0.63,45.06,okay
0.74,44.33,okay
0.79,44.84,okay
0.97,46.49,okay
1.12,47.06,okay
0.64,47.63,okay
1.2,49.13,okay
0.83,48.64,okay
0.63,49.95,okay
0.31,54.05,okay
0.69,53.59,okay
1.54,51.91,okay
3.89,49.88,okay
4.56,51.92,okay
1.05,52.03,okay
0.46,49.45,okay
0.66,49.66,okay
0.16,50.58,okay
0.28,51.98,okay
0.48,53.24,okay
0.4,53.7,okay
0.14,53.86,okay
0.82,53.0,okay
3.05,48.62,okay
9.73,50.27,okay
7.83,50.53,okay
6.39,50.81,okay
8.99,52.23,okay
3.51,54.4,okay
1.93,55.67,okay
1.88,54.4,okay
2.6,54.77,okay
3.86,53.41,okay
6.07,51.78,okay
5.2,53.14,okay
5.77,53.5,okay
2.99,54.1,okay
4.27,53.14,okay
5.72,52.27,okay
7.9,51.64,okay
9.06,51.68,okay
10.26,54.94,okay
1.61,46.14,okay
7.3,49.57,okay
6.65,48.62,okay
11.25,49.89,okay
13.74,51.22,okay
14.23,51.9,okay
12.73,51.56,okay
10.9,52.88,okay
7.64,49.92,okay
9.9,49.89,okay
10.18,50.82,okay
1.69,49.4,okay
5.17,48.1,okay
8.55,49.21,okay
9.84,51.2,okay
9.27,51.18,okay
10.39,50.77,okay
8.47,51.46,okay
8.53,51.76,okay
8.24,50.72,okay
8.16,49.02,okay
9.27,49.38,okay
9.69,50.24,okay
15.04,64.08,yes
22.08,65.93,yes
20.38,62.73,yes
19.76,63.9,yes
25.53,52.84,yes
20.94,58.65,yes
6.92,55.39,yes
17.11,64.88,yes
6.1,56.37,yes
0.54,49.85,yes
3.88,41.82,yes
5.35,39.01,yes
5.45,35.77,yes
0.93,34.71,yes
0.92,34.71,yes
13.17,37.67,yes
11.99,37.91,yes
13.4,44.0,yes
14.67,49.64,yes
17.75,51.55,yes
14.37,49.33,yes
6.99,52.65,yes
8.61,42.01,yes
10.74,38.44,yes
4.47,35.55,yes
10.59,39.62,yes
14.26,41.21,yes
12.9,43.87,yes
13.02,36.17,yes
15.23,42.71,yes
14.27,43.44,yes
15.6,44.36,yes
9.19,41.03,yes
10.44,44.36,yes
9.13,44.52,yes
8.5,45.07,yes
4.92,37.26,yes
4.58,38.88,yes
8.28,37.91,yes
4.2,44.61,yes
8.32,44.28,yes
13.76,44.52,yes
9.34,41.58,yes
8.01,41.68,yes
6.66,46.13,yes
1.28,44.34,yes
0.57,45.73,yes
1.29,49.61,yes
0.75,47.77,yes
1.07,45.58,yes
0.89,43.75,yes
2.18,37.51,yes
0.58,25.34,yes
0.17,30.41,yes
0.9,32.36,yes
0.36,30.12,yes
0.35,30.65,yes
0.57,32.31,yes
0.2,28.09,yes
0.54,25.82,yes
0.29,30.86,yes
0.68,23.94,yes
0.4,26.23,yes
17.46,29.8,yes
8.71,45.56,yes
5.88,47.27,yes
2.02,48.11,yes
0.76,37.96,yes
1.65,15.47,yes
7.9,48.37,yes
9.04,49.97,yes
8.43,52.04,yes
11.93,50.85,yes
14.58,51.49,yes
8.71,43.73,yes
6.83,45.81,yes
3.6,48.16,yes
4.01,47.59,yes
3.95,46.93,yes
1.38,48.1,yes
0.73,51.49,yes
0.91,47.92,yes
1.9,47.39,yes
2.38,41.35,yes
1.01,40.3,yes
0.89,52.94,yes
0.69,52.77,yes
0.57,45.39,yes
0.32,40.2,yes
0.92,37.98,yes
0.46,39.43,yes
0.21,41.69,yes
1.75,44.9,yes
0.97,42.91,yes
0.52,39.79,yes
0.46,38.95,yes
0.52,42.75,yes
0.63,42.16,yes
2.75,40.63,yes
1.49,39.89,yes
0.35,36.38,yes
0.56,36.22,yes
0.58,38.41,yes
4.77,40.02,yes
2.23,37.29,yes
1.85,38.28,yes
1.35,39.13,yes
1.31,36.11,yes
2.38,31.83,yes
0.58,33.66,yes
0.71,38.62,yes
0.71,38.62,yes
0.99,37.89,yes
0.54,39.22,yes
0.07,40.14,yes
0.07,40.7,yes
0.32,39.6,yes
0.34,44.27,yes
0.29,40.99,yes
0.14,41.36,yes
1.29,39.39,yes
0.44,38.97,yes
1.01,39.14,yes
0.53,37.76,yes
0.07,37.51,yes
0.52,40.25,yes
1.32,38.57,yes
1.67,40.83,yes
1.91,36.32,yes
0.65,38.13,yes
1.0,36.58,yes
0.62,40.57,yes
0.87,43.96,yes
3.54,45.63,yes
3.28,44.0,yes
9.2,42.34,yes
10.83,43.04,yes
13.48,49.56,yes
16.63,51.67,yes
21.26,50.76,yes
10.93,48.59,yes
16.01,48.87,yes
14.18,47.02,yes
12.24,47.61,yes
11.01,46.46,yes
9.98,48.16,yes
9.72,47.45,yes
6.77,46.18,yes
6.62,45.41,yes
2.75,43.88,yes
5.67,35.9,yes
1.1,45.37,yes
1.5,43.72,yes
2.09,45.04,yes
3.24,45.74,yes
1.03,43.59,yes
2.54,45.02,yes
2.25,44.61,yes
3.49,44.55,yes
2.39,45.61,yes
8.13,41.81,yes
5.66,38.61,yes
2.39,40.17,yes
2.1,42.03,yes
1.28,49.02,yes
0.37,48.17,yes
3.02,45.17,yes
1.51,46.5,yes
0.8,42.63,yes
0.88,40.03,yes
2.29,41.56,yes
1.66,40.59,yes
3.46,41.81,yes
8.94,41.14,yes
8.66,34.88,yes
3.9,42.31,yes
3.67,37.53,yes
5.28,45.12,yes
5.37,42.87,yes
5.98,42.77,yes
4.26,37.9,yes
2.15,45.36,yes
1.23,48.36,yes
2.01,46.97,yes
1.6,47.05,yes
2.98,47.84,yes
9.39,43.68,yes
10.71,46.11,yes
5.57,49.01,yes
3.58,45.56,yes
5.29,55.21,yes
2.39,54.36,yes
0.11,48.87,yes
2.47,48.48,yes
0.54,48.15,yes
0.39,49.98,yes
0.45,49.43,yes
1.47,54.3,yes
9.34,50.21,yes
1.37,58.54,yes
8.62,36.73,no
11.45,24.52,no
16.71,23.03,no
14.73,19.61,no
12.71,21.31,no
15.58,22.45,no
15.61,28.15,no
5.66,30.77,no
1.06,41.86,no
0.61,43.47,no
0.14,42.47,no
4.16,40.11,no
4.94,42.25,no
5.52,41.94,no
5.84,42.6,no
7.56,41.09,no
6.96,42.07,no
6.03,41.67,no
13.15,41.04,no
7.84,37.22,no
6.24,44.71,no
6.41,44.25,no
5.81,43.93,no
5.5,42.23,no
2.71,40.55,no
1.1,36.54,no
0.32,36.95,no
1.01,38.67,no
0.56,38.46,no
2.89,41.85,no
2.29,42.49,no
1.27,40.43,no
1.25,40.04,no
0.16,44.17,no
0.81,43.33,no
0.49,43.84,no
0.29,43.93,no
0.69,42.65,no
1.19,45.96,no
0.72,43.67,no
0.35,42.71,no
0.35,47.03,no
0.87,44.41,no
0.57,47.82,no
0.3,48.01,no
0.1,45.28,no
0.33,43.25,no
0.37,44.54,no
0.38,43.45,no
0.68,42.17,no
0.5,44.84,no
0.74,43.9,no
0.49,42.38,no
0.14,43.66,no
0.27,44.13,no
0.13,42.2,no
0.06,42.56,no
0.45,43.13,no
0.36,39.94,no
0.71,42.03,no
0.14,42.94,no
0.73,45.04,no
0.36,44.46,no
0.5,46.53,no
0.24,42.25,no
0.85,42.39,no
0.82,42.78,no
0.37,45.1,no
1.68,46.01,no
0.26,40.89,no
0.26,45.93,no
0.31,44.59,no
0.82,43.06,no
0.74,44.22,no
0.66,42.95,no
0.13,43.32,no
0.4,39.4,no
0.33,41.98,no
0.2,42.36,no
0.17,42.49,no
0.15,42.69,no
0.14,43.23,no
0.21,39.63,no
0.7,34.82,no
0.55,25.1,no
0.24,25.92,no
0.77,38.07,no
0.27,40.42,no
0.32,40.5,no
0.83,38.06,no
0.69,39.48,no
0.82,39.59,no
14.6,34.93,no
9.2,34.6,no
17.39,32.81,no
6.91,36.18,no
6.92,39.52,no
2.42,28.93,no
9.94,34.66,no
5.41,34.49,no
4.87,36.31,no
6.53,36.02,no
6.9,37.51,no
6.67,38.36,no
7.96,39.34,no
8.55,36.93,no
8.43,45.63,no
12.35,51.86,no
11.72,49.53,no
8.95,45.37,no
5.41,44.81,no
10.93,43.71,no
9.39,41.15,no
9.29,40.73,no
8.83,38.7,no
7.85,44.0,no
6.47,40.53,no
0.88,43.51,no
6.27,41.59,no
10.86,41.63,no
10.58,42.45,no
6.4,40.23,no
6.43,41.69,no
6.76,42.57,no
4.36,42.31,no
6.99,39.14,no
9.37,43.22,no
9.86,41.55,no
10.21,41.08,no
9.13,44.33,no
1.12,41.85,no
0.92,42.71,no
1.73,44.49,no
2.77,43.02,no
5.79,45.75,no
4.85,45.56,no
0.57,44.02,no
0.71,41.66,no
10.93,41.92,no
13.03,41.13,no
7.67,42.18,no
9.03,39.57,no
6.12,39.8,no
3.02,43.38,no
9.31,36.49,no
1.97,38.41,no
6.7,25.2,no
5.9,40.04,no
1.24,38.22,no
2.96,32.36,no
8.02,39.64,no
11.56,39.62,no
11.58,41.17,no
10.69,42.19,no
8.56,49.8,no
7.1,39.74,no
7.22,43.39,no
7.52,39.46,no
3.68,36.14,no
6.79,35.24,no
6.65,34.68,no
7.62,36.57,no
5.99,33.74,no
2.27,36.45,no
1.54,39.7,no
1.08,40.03,no
2.19,38.46,no
2.13,39.03,no
0.1,42.59,no
0.08,38.83,no
3.2,42.54,no
3.99,43.27,no
4.63,43.71,no
2.06,42.11,no
1.16,42.1,no
0.63,38.73,no
1.47,38.43,no
1.16,42.57,no
0.44,45.35,no
8.46,40.59,no
10.13,42.23,no
9.74,38.42,no
7.9,36.98,no
9.37,40.54,no
1.35,39.29,no
8.56,40.18,no
11.98,43.16,no
7.26,45.96,no
2.35,48.18,no
0.77,46.62,no
0.38,53.99,no
0.56,52.45,no
5.64,53.97,no
8.26,53.81,no
0.62,58.11,no
0.55,57.64,no
1.1,56.93,no
7.32,53.02,no
18.54,54.42,no
14.44,56.49,no
25.17,53.01,no
29.05,53.1,no
27.62,52.42,no
14.18,49.18,hello
24.33,53.24,hello
13.82,25.36,hello
17.2,45.24,hello
12.64,39.1,hello
14.77,41.51,hello
14.36,47.1,hello
13.25,46.23,hello
8.66,44.78,hello
1.94,42.81,hello
0.92,40.26,hello
3.8,33.36,hello
7.91,35.95,hello
6.49,31.03,hello
7.16,31.25,hello
7.46,31.15,hello
7.55,34.05,hello
7.92,32.96,hello
7.66,34.81,hello
13.2,37.06,hello
15.95,34.82,hello
15.66,34.95,hello
13.63,33.8,hello
9.14,33.92,hello
9.07,34.52,hello
10.41,34.21,hello
11.61,34.21,hello
10.25,35.41,hello
9.69,36.65,hello
5.75,34.93,hello
6.33,36.71,hello
10.41,40.04,hello
12.9,40.03,hello
14.27,50.0,hello
15.47,46.35,hello
15.94,45.33,hello
14.33,44.71,hello
10.81,47.51,hello
5.82,47.64,hello
7.92,45.93,hello
8.48,46.94,hello
8.8,45.73,hello
12.16,44.94,hello
16.48,44.8,hello
17.12,43.77,hello
15.66,44.3,hello
13.82,44.37,hello
8.93,43.43,hello
8.99,42.53,hello
7.22,43.8,hello
5.92,44.74,hello
3.65,45.27,hello
4.11,46.66,hello
2.84,48.17,hello
1.12,47.92,hello
8.84,45.45,hello
8.59,45.24,hello
9.25,46.03,hello
9.58,46.06,hello
13.28,45.02,hello
16.38,45.27,hello
12.79,44.77,hello
11.76,45.06,hello
14.98,42.69,hello
16.92,42.67,hello
19.48,42.68,hello
20.29,44.73,hello
18.88,42.19,hello
4.75,43.65,hello
8.76,44.04,hello
12.8,43.58,hello
13.47,42.23,hello
10.03,42.39,hello
9.6,43.05,hello
9.08,43.69,hello
9.59,43.25,hello
10.12,43.55,hello
14.22,43.2,hello
17.82,45.01,hello
16.6,46.17,hello
17.06,46.02,hello
17.67,45.26,hello
13.34,44.51,hello
12.98,42.79,hello
7.31,44.34,hello
5.81,45.01,hello
4.13,41.61,hello
0.1,45.18,hello
0.67,44.76,hello
7.33,42.02,hello
8.68,41.86,hello
9.14,43.27,hello
2.98,44.94,hello
7.5,40.42,hello
9.37,37.23,hello
7.54,16.02,hello
9.8,16.82,hello
0.65,38.07,hello
8.21,44.08,hello
22.41,48.08,hello
9.93,40.68,hello
2.22,30.84,hello
9.21,41.84,hello
5.04,47.27,hello
5.04,39.88,hello
4.42,41.76,hello
3.07,39.7,hello
3.68,42.96,hello
3.7,39.13,hello
5.35,34.85,hello
4.02,40.65,hello
4.71,39.17,hello
7.37,41.65,hello
6.14,44.65,hello
8.61,44.92,hello
7.13,42.31,hello
11.31,46.21,hello
9.95,43.42,hello
0.52,39.9,hello
0.82,38.84,hello
5.04,43.96,hello
11.0,45.6,hello
8.99,44.9,hello
0.95,43.67,hello
0.3,45.12,hello
1.31,42.79,hello
0.27,45.16,hello
1.23,46.39,hello
0.14,49.87,hello
7.09,49.06,hello
8.24,45.42,hello
7.99,43.08,hello
10.6,38.91,hello
12.83,41.38,hello
14.1,43.93,hello
14.02,45.36,hello
3.54,43.48,hello
0.24,43.71,hello
0.28,44.33,hello
0.2,44.41,hello
0.24,44.39,hello
0.21,44.29,hello
0.21,44.13,hello
0.22,43.76,hello
0.35,43.5,hello
2.05,42.92,hello
4.32,42.36,hello
5.93,41.77,hello
6.41,42.49,hello
6.51,42.52,hello
6.8,42.7,hello
6.84,42.93,hello
11.41,43.43,hello
10.02,43.86,hello
9.16,43.66,hello
9.02,43.44,hello
7.89,43.73,hello
6.91,44.09,hello
6.45,43.94,hello
6.56,43.69,hello
6.68,43.6,hello
6.64,43.41,hello
6.78,42.49,hello
7.06,42.17,hello
11.79,43.03,hello
15.87,36.63,hello
16.9,38.4,hello
17.42,38.64,hello
17.31,39.25,hello
17.01,39.4,hello
17.14,39.29,hello
14.85,38.81,hello
14.6,40.29,hello
13.81,43.09,hello
14.9,42.9,hello
14.7,41.16,hello
14.53,41.53,hello
13.19,41.31,hello
10.25,41.9,hello
7.89,40.95,hello
9.93,44.2,hello
10.74,44.23,hello
13.3,42.92,hello
13.68,42.9,hello
13.61,43.13,hello
12.12,43.3,hello
12.13,43.45,hello
10.45,43.87,hello
10.22,43.91,hello
15.46,43.33,hello
13.38,50.44,hello
14.38,53.7,hello
15.04,54.91,hello
17.45,55.77,hello
17.36,54.53,hello
15.89,53.48,hello
14.37,52.26,hello
13.43,51.94,hello
14.05,51.88,hello
14.0,57.66,hello
15.2,54.97,hello
17.37,66.0,hello